Down,Distance,Yardline,EPA
4,7,83,-2.68313
4,5,83,-1.74172
2,16,24,2.1282
4,3,83,-2.15844
4,1,83,-1.33847
1,19,82,-0.383605
2,7,48,1.03347
2,12,85,-0.475502
1,9,38,1.88006
2,18,50,0.110236
1,18,82,-0.236435
1,13,82,0.182523
4,15,46,-2.04183
1,12,82,0.272204
1,9,82,0.34847
4,10,17,-0.324758
1,8,82,0.2199
1,4,82,0.516488
3,15,54,-0.807214
4,7,87,-2.65679
2,20,82,-0.971861
2,15,82,-0.689747
2,13,82,-0.707643
1,9,37,1.76062
2,18,45,1.04094
1,18,87,-0.451981
2,7,51,1.00606
2,12,82,-0.517086
2,10,82,-0.173707
2,4,87,0.188979
1,14,80,-0.125454
2,8,82,-0.0992165
2,7,82,-0.0152222
1,14,48,1.19328
2,8,50,1.18168
2,6,82,0.039106
4,20,49,-2.1362
2,5,82,-0.0732007
2,4,82,0.245965
2,2,82,0.145084
3,3,27,1.90795
3,19,82,-1.78167
3,16,82,-1.68515
4,7,51,-0.457795
3,15,82,-1.79971
2,16,82,-0.743625
3,13,82,-1.10214
3,9,82,-1.36443
3,14,69,-0.968931
2,19,50,0.591283
3,6,82,-0.563389
3,5,82,-0.949651
4,16,82,-3.78772
3,12,65,-0.62879
4,14,82,-3.68188
4,13,82,-2.95018
4,12,82,-3.48862
4,9,82,-2.95056
4,5,82,-2.53407
2,16,25,2.08911
4,3,82,-1.72544
4,1,82,-1.40507
1,19,81,-0.149582
1,13,81,0.269911
4,15,47,-1.9869
1,12,81,0.169654
1,18,67,0.256801
1,9,81,0.432333
2,14,14,2.2221
4,10,46,-1.40335
1,8,81,0.378867
1,4,81,0.517052
2,15,81,-0.85429
2,13,81,-0.573988
1,9,42,1.67977
2,18,46,0.860432
1,18,86,-0.151931
2,7,44,1.36535
2,12,81,-0.417028
3,2,27,1.9997
4,8,90,-2.67331
2,10,81,-0.252913
2,7,81,0.101334
2,8,63,0.41897
1,14,51,1.22658
2,6,81,0.00454719
4,20,50,-2.16057
2,5,81,0.049977
3,3,28,1.85783
3,17,57,-0.995082
3,19,81,-1.49751
3,16,81,-1.52744
4,7,50,-1.27182
3,15,81,-1.61428
2,16,83,-1.10403
3,13,81,-0.881456
3,14,70,-1.00622
2,19,49,0.445404
3,6,81,-0.490433
3,5,81,-1.11841
4,16,81,-3.76296
3,12,66,-0.68955
4,14,81,-3.18959
4,13,81,-3.38894
4,12,81,-3.2325
4,9,81,-2.99865
2,20,84,-1.35535
3,15,52,-0.610083
4,7,81,-2.24136
4,5,81,-2.71272
4,3,81,-1.86175
4,1,81,-1.73701
1,19,80,-0.189676
2,7,54,0.960579
2,12,87,-0.803223
1,9,32,1.77277
2,18,48,0.438767
1,18,80,-0.0946706
1,13,80,0.140512
4,15,32,-1.53509
1,12,80,0.271574
1,18,64,0.472394
1,9,80,0.210547
2,14,15,2.56159
4,10,47,-1.069
1,8,80,0.375142
1,4,80,0.246715
3,15,40,0.932229
4,7,85,-2.66672
2,20,80,-0.973024
2,15,80,-0.638847
2,13,80,-0.241969
1,9,43,1.573
2,18,47,0.581763
1,18,89,-0.339579
2,7,45,1.36882
2,12,80,-0.403653
2,4,81,0.303535
1,14,82,0.15563
2,8,80,0.0892801
2,7,80,-0.0794144
2,8,48,1.11183
1,14,50,1.16524
2,6,80,0.273542
4,20,51,-2.47229
2,5,80,0.152684
1,14,81,0.0680347
2,8,81,-0.124329
2,4,80,0.200424
3,3,29,1.70429
3,19,80,-1.49371
3,16,80,-1.74004
4,7,61,-1.16641
3,15,80,-1.51896
2,16,80,-0.777817
3,13,80,-0.806302
3,14,71,-0.896886
2,19,48,0.973595
3,6,80,-0.381429
3,5,80,-0.518904
4,16,80,-3.48926
3,12,67,-0.606004
4,14,80,-3.40548
4,13,80,-2.70824
4,12,80,-3.24711
4,9,80,-2.73294
3,2,17,2.36468
4,8,80,-2.40538
2,20,87,-0.963984
3,15,51,-0.585211
4,7,80,-2.39668
4,5,80,-2.11019
4,3,80,-1.76767
4,1,80,-0.823679
2,14,82,-0.520452
4,14,41,-1.68303
1,20,79,-0.193297
1,19,79,-0.290878
1,13,79,0.0223911
4,15,81,-3.56709
1,12,79,-0.0207629
1,9,79,0.397042
2,14,16,2.64919
1,11,11,2.61723
4,10,20,-1.11817
1,8,79,0.581055
1,7,79,0.338273
1,4,79,0.516412
1,2,79,0.64928
3,15,59,-0.786518
4,7,88,-3.01212
2,20,79,-1.04429
2,16,79,-0.571407
2,15,79,-0.588326
2,13,79,-0.64663
2,7,79,0.127387
2,8,93,-0.539569
1,14,85,-0.324175
2,6,79,0.269564
4,20,52,-2.54773
2,5,79,0.206823
2,2,79,0.379505
3,3,6,2.68315
3,19,79,-1.33884
1,2,85,0.406623
3,16,79,-1.66741
4,7,44,-0.532548
3,15,79,-1.47897
2,16,81,-0.713161
3,13,79,-1.19051
4,4,91,-2.19868
3,9,79,-0.934379
3,1,59,0.595515
3,7,79,-0.819916
3,6,79,-0.235072
3,5,79,-0.559859
3,17,72,-1.40419
3,3,79,-0.250031
3,3,70,-0.0588382
3,17,67,-0.914395
4,19,79,-3.20937
4,18,79,-3.55439
4,16,79,-3.77934
3,12,92,-1.51186
4,14,79,-3.50718
4,13,79,-3.34499
4,12,79,-3.56034
1,8,48,1.27569
4,16,50,-2.6067
1,11,84,0.0968327
4,10,79,-2.87132
4,9,79,-2.50818
2,20,90,-1.22719
3,15,46,-0.120464
4,7,79,-2.5662
4,5,79,-1.8447
4,3,79,-1.50827
4,1,79,-0.904271
2,14,83,-0.501063
4,14,46,-1.86194
1,20,78,-0.126708
1,19,78,-0.13294
1,17,78,0.0203837
1,13,78,0.1758
4,15,82,-3.57484
1,12,78,0.322656
1,9,78,-0.0835655
2,14,17,2.33619
4,10,21,-0.792523
1,8,78,0.0986869
1,7,78,0.37577
1,4,78,0.468307
1,2,78,0.642213
2,20,78,-0.928049
2,16,78,-0.478147
2,15,78,-0.801772
2,13,78,-0.489579
1,4,30,2.00623
2,9,78,-0.166436
2,7,78,0.352477
2,8,94,-0.699882
1,14,84,0.0805004
2,6,78,0.128906
4,20,53,-2.26063
2,5,78,0.321628
2,2,78,0.440579
3,3,7,2.70666
3,19,78,-1.59495
1,2,86,0.440489
3,16,78,-1.46974
4,7,47,-1.05716
3,15,78,-1.45726
3,13,78,-0.927607
4,4,88,-1.70997
3,9,78,-1.1282
3,1,58,0.849439
3,7,78,-0.725916
3,6,78,-0.455139
3,5,78,-0.740293
3,17,75,-1.49114
3,3,78,-0.0307473
2,5,53,1.15952
4,20,78,-3.63825
3,3,71,-0.299361
3,17,64,-0.974281
4,19,78,-3.572
4,16,78,-3.80136
3,12,93,-2.1016
4,14,78,-3.19562
4,13,78,-3.09106
4,12,78,-3.37716
1,8,49,1.28475
4,16,49,-2.44451
1,11,85,0.147348
4,10,78,-2.44453
4,9,78,-2.56877
3,15,45,-0.22462
4,7,78,-2.37048
4,5,78,-2.28574
4,3,78,-0.976492
4,1,78,-0.703432
2,14,80,-0.282894
4,14,43,-1.92498
1,20,77,-0.340337
1,19,77,0.094823
1,17,77,-0.116415
1,13,77,0.109061
4,15,83,-3.52684
1,12,77,-0.0255894
1,9,77,0.102509
2,14,18,2.60681
4,10,18,-0.263723
1,8,77,0.557465
1,7,77,0.406102
1,4,77,0.386229
1,2,77,0.193068
2,20,77,-0.846367
2,16,77,-0.496224
2,15,77,-0.638831
2,13,77,-0.403831
2,7,77,0.0435212
2,8,91,-0.716989
1,14,87,-0.189593
2,6,77,0.114565
4,20,54,-2.49105
2,5,77,0.250741
2,2,77,0.415989
3,3,24,2.15119
3,19,77,-1.56814
3,16,77,-1.68699
4,7,46,-0.627841
3,15,77,-1.32004
3,13,77,-1.02941
3,9,77,-0.740379
3,1,57,0.570055
3,7,77,-0.468305
1,19,89,-0.612749
3,6,77,-0.401126
3,5,77,-0.314358
3,3,88,-0.574772
3,17,69,-1.05703
4,19,77,-3.68501
4,16,77,-3.56966
4,15,77,-3.32542
3,12,94,-1.98054
4,6,82,-1.90161
4,14,77,-3.44546
4,13,77,-2.79886
4,12,77,-3.61379
1,11,82,0.234609
1,8,54,1.22929
4,16,60,-2.43117
4,10,77,-2.56733
4,9,77,-3.28169
2,20,88,-1.12651
3,15,32,1.33866
4,7,77,-2.14295
4,5,77,-2.0768
4,3,77,-1.53474
4,1,77,-1.08881
2,14,81,-0.203355
4,14,40,-1.32171
1,20,76,-0.150145
1,19,76,0.00696372
1,17,76,0.104863
1,13,76,0.38323
4,15,84,-3.83233
1,12,76,0.299514
1,9,76,0.417938
2,14,19,2.33381
4,10,19,-0.891574
1,8,76,0.639798
1,7,76,0.506984
1,4,76,0.551952
1,2,76,0.556033
3,15,60,-0.663674
4,7,89,-2.68504
2,20,76,-0.909855
2,16,76,-0.489005
2,15,76,-0.329487
2,13,76,-0.347549
1,9,95,-0.317206
2,18,59,-0.106934
1,18,77,-0.167042
2,7,57,0.814248
2,12,76,-0.322702
2,7,76,0.173579
2,8,92,-0.459778
1,14,86,0.0658993
