Down,Distance,Yardline,EPA
2,8,51,1.32358
1,14,79,0.39929
2,6,85,1.27449
4,20,46,0.592434
2,5,85,1.42182
2,2,85,2.18074
3,3,16,3.60752
3,17,61,0.335101
3,19,85,0.115372
4,7,54,1.05353
3,15,85,0.254983
4,3,96,0.866662
2,16,87,0.108707
3,13,85,0.341052
3,9,85,0.553765
3,14,66,0.453364
3,6,85,1.0335
3,4,85,1.68976
4,16,85,0.0529504
3,12,70,0.431976
4,14,85,0.0986552
4,13,85,0.179178
4,12,85,0.148473
4,9,85,0.358561
4,5,85,1.02757
4,3,85,1.384
4,1,85,2.03174
1,19,84,0.21763
1,13,84,0.44991
4,15,44,0.160229
1,12,84,0.48568
2,18,60,0.377769
1,18,68,0.34935
1,9,84,0.823172
4,10,43,0.315157
1,8,84,0.932862
1,4,84,1.87271
2,15,84,0.26492
2,13,84,0.31742
1,9,39,1.89533
2,18,51,0.261057
1,18,85,0.142986
2,7,49,1.69093
2,12,84,0.458217
2,4,85,1.71698
2,8,84,0.743881
2,7,84,0.995602
1,14,78,0.391486
2,8,52,1.17786
2,6,84,1.13238
4,20,47,0.388975
2,5,84,1.58404
2,8,85,0.742012
2,4,84,1.74661
3,3,17,3.90565
3,17,58,0.406441
3,19,84,0.124752
3,16,84,0.111731
4,7,49,1.36039
3,15,84,0.25811
2,16,84,0.139623
3,13,84,0.272688
3,14,67,0.560508
3,6,84,1.08427
3,4,84,1.61442
4,16,84,0.0204052
3,12,71,0.413998
4,14,84,0.101101
4,13,84,0.15162
4,12,84,0.226884
4,9,84,0.443355
4,5,84,0.927544
4,3,84,1.14861
4,1,84,2.48991
1,19,83,0.184301
2,7,55,1.4579
2,12,86,0.3928
1,9,33,1.37871
2,18,49,0.197125
1,18,83,0.140974
1,13,83,0.340098
4,15,45,0.232264
1,12,83,0.903134
1,18,65,0.329289
1,9,83,0.853519
4,10,16,0.62613
1,8,83,1.00374
1,4,83,1.80164
3,16,85,0.0781909
1,2,83,2.28336
3,15,55,0.289115
4,7,84,0.472223
2,20,83,0.135321
2,15,83,0.331028
2,13,83,0.322207
1,9,36,1.77907
2,18,44,0.399439
1,18,84,0.152156
2,7,50,1.5307
2,12,83,0.423596
3,2,25,3.50728
4,8,88,0.279067
2,10,83,0.68305
2,4,86,2.17766
2,8,83,0.794942
2,7,83,0.962316
1,14,49,0.811266
2,8,49,1.40795
2,6,83,1.33892
4,20,48,0.816334
2,5,83,1.63421
2,2,83,2.35323
3,3,26,3.11757
3,19,83,0.25186
3,16,83,0.112953
4,7,48,0.797331
3,15,83,0.355675
2,16,85,0.143598
3,13,83,0.309251
3,14,68,0.313621
2,19,51,0.31747
3,6,83,1.1381
3,5,83,1.37976
4,16,83,0.0289767
3,12,64,0.575963
4,14,83,0.0819162
4,13,83,0.239163
4,12,83,0.119303
4,9,83,0.434079
2,10,90,0.550105
3,2,18,4.37704
4,8,83,0.356098
2,20,86,0.133483
3,15,50,0.478168
4,7,83,0.46159
4,5,83,1.02908
2,16,24,0.935118
4,3,83,1.42967
4,1,83,2.25315
1,19,82,0.305569
2,7,48,1.49257
2,12,85,0.405961
1,9,38,1.47293
2,18,50,0.198589
1,18,82,0.188383
1,13,82,0.619055
4,15,46,0.34225
1,12,82,0.702396
1,9,82,0.894375
4,10,17,1.04355
1,8,82,0.907955
1,4,82,1.94046
3,15,54,0.312719
4,7,87,0.566604
2,20,82,0.13962
2,15,82,0.322216
2,13,82,0.352407
1,9,37,1.84497
2,18,45,0.215944
1,18,87,0.113273
2,7,51,1.53534
2,12,82,0.365525
2,10,82,0.674936
2,4,87,2.11419
1,14,80,0.40786
2,8,82,0.857209
2,7,82,0.949587
1,14,48,0.761798
2,8,50,1.33533
2,6,82,1.355
4,20,49,1.05393
2,5,82,1.57946
2,4,82,1.86051
2,2,82,2.40476
3,3,27,2.93446
3,19,82,0.188862
3,16,82,0.0858884
4,7,51,1.06301
3,15,82,0.352911
2,16,82,0.171076
3,13,82,0.278268
3,9,82,0.558155
3,14,69,0.428129
2,19,50,0.434004
3,6,82,1.1142
3,5,82,1.20694
4,16,82,0.0471142
3,12,65,0.519542
4,14,82,0.128391
4,13,82,0.192292
4,12,82,0.210222
4,9,82,0.283382
4,5,82,0.893559
2,16,25,1.09137
4,3,82,1.36808
4,1,82,2.30246
1,19,81,0.171922
1,13,81,0.488671
4,15,47,0.123632
1,12,81,0.586472
1,18,67,0.365883
1,9,81,0.826872
2,14,14,0.94963
4,10,46,0.46981
1,8,81,1.06937
1,4,81,1.82526
2,15,81,0.346553
2,13,81,0.381644
1,9,42,1.647
2,18,46,0.242064
1,18,86,0.127449
2,7,44,1.60479
2,12,81,0.532436
3,2,27,3.6522
4,8,90,0.478945
2,10,81,0.687955
2,7,81,0.984999
2,8,63,1.0957
1,14,51,0.56847
2,6,81,1.40301
