Down,Distance,Yardline,play_type,Optimal Choice,EP
4,4,58,punt,3,-0.1791030774870887
4,4,59,pass,1,1.334741750964895
4,4,60,pass,1,1.7489461588556878
4,4,61,punt,3,-0.10928279413333669
4,4,62,pass,1,-0.08834232517983764
4,4,63,run,0,5.246491027646698
4,4,64,run,0,2.820127355400473
4,4,65,pass,1,-0.06376404874026775
4,4,66,pass,1,5.002414290152956
4,4,67,punt,3,0.03460535476915538
4,4,68,punt,3,-0.3772903507488081
4,4,69,run,0,1.179669049141618
4,4,70,punt,3,0.013973908108060394
4,4,71,punt,3,-0.24312908838989902
4,4,72,run,0,2.2483108771266416
4,4,73,pass,1,1.0157864953895719
4,4,74,pass,1,3.0622718997765332
4,4,75,punt,3,-0.2619787487143185
4,4,76,pass,1,2.076045537716709
4,4,77,punt,3,-0.0279402147668103
4,4,78,punt,3,-0.44812884008778
4,4,79,punt,3,-0.09669969064028314
4,4,80,punt,3,-0.15195355206378736
4,4,81,punt,3,-0.2977442620322108
4,4,82,pass,1,3.0511723232921213
4,4,83,punt,3,0.2762601897120476
4,4,84,punt,3,-0.13253641394161
4,4,85,pass,1,0.8115324332611635
4,4,86,punt,3,-0.3401640748488717
4,4,87,punt,3,-0.5991556540830061
4,4,88,pass,1,2.076201995834708
4,4,89,punt,3,-0.5862233870429918
4,4,90,punt,3,0.12242638288686675
4,4,91,punt,3,0.8875896593090147
4,4,92,punt,3,-1.20302238346776
4,4,93,punt,3,0.33758184273028746
4,5,5,field_goal,2,0.048654425363393206
4,5,6,pass,1,4.149808633723296
4,5,7,run,0,4.386471071979031
4,5,8,run,0,0.2812485192262102
4,5,9,field_goal,2,0.1008291523005369
4,5,10,field_goal,2,0.1204457872930308
4,5,11,field_goal,2,-0.2598517140199733
4,5,12,pass,1,2.1653250766685233
4,5,13,pass,1,0.20294478109281044
4,5,14,field_goal,2,0.20365541181863384
4,5,15,pass,1,0.8843084997303473
4,5,16,field_goal,2,-0.28335497122672926
4,5,17,field_goal,2,0.07678849701942728
4,5,18,pass,1,0.4898285660504673
4,5,19,field_goal,2,0.17571711449624222
4,5,20,pass,1,4.567963197972858
4,5,21,field_goal,2,-0.41732118402023266
4,5,22,field_goal,2,-0.2989231214789576
4,5,23,field_goal,2,0.7614931300298687
4,5,24,field_goal,2,-0.6951747375458031
4,5,25,field_goal,2,0.3156276188837843
4,5,26,pass,1,2.789285664446652
4,5,27,pass,1,0.488568481329518
4,5,28,run,0,2.671473625814542
4,5,29,pass,1,2.762182397011202
4,5,30,field_goal,2,0.05134001196480429
4,5,31,run,0,1.7640145268524066
4,5,32,field_goal,2,0.5792715011453936
4,5,33,field_goal,2,1.7328688294888286
4,5,34,field_goal,2,1.3123851362939254
4,5,35,run,0,2.2632352762739174
4,5,36,field_goal,2,-1.0483074174340217
4,5,37,pass,1,0.4801365487364819
4,5,38,run,0,4.557116326934192
4,5,39,pass,1,0.43932389484770207
4,5,40,run,0,2.6521923188702203
4,5,41,run,0,3.147763628163375
4,5,42,pass,1,1.3848172789827609
4,5,43,pass,1,0.38953214715002105
4,5,44,run,0,4.2773766470490955
4,5,45,pass,1,1.3037365439813584
4,5,46,punt,3,-0.30886005484499035
4,5,47,pass,1,0.24201125628314912
4,5,48,pass,1,1.5371048284869175
4,5,49,pass,1,-0.4086409307492431
4,5,50,run,0,3.4707334109116346
4,5,51,pass,1,1.2647009889090746
4,5,52,pass,1,1.7767877837904962
4,5,53,pass,1,2.8696757752331905
4,5,54,pass,1,2.7669532583095133
4,5,55,punt,3,-0.15136292043566107
4,5,56,pass,1,1.579432938461347
4,5,57,run,0,3.160801752936095
4,5,58,pass,1,3.0358786650467664
4,5,59,punt,3,-0.11225065876183532
4,5,60,punt,3,-0.4746430736267939
4,5,61,punt,3,0.7001373602672376
4,5,62,punt,3,6.276747056593436e-4
4,5,63,punt,3,0.3025657770340331
4,5,64,punt,3,-0.3043064600104749
4,5,65,punt,3,-0.19638122881160058
4,5,66,punt,3,-0.0198931112956618
4,5,67,punt,3,0.23497014180757106
4,5,68,punt,3,-0.28264166836572047
4,5,69,punt,3,0.5357862250688908
4,5,70,pass,1,0.29442967422073707
4,5,71,punt,3,-0.21629720558744986
4,5,72,punt,3,-0.17323185527736013
4,5,73,punt,3,-0.8894182451633522
4,5,74,pass,1,-0.10155722434865311
4,5,75,pass,1,-0.4355142301938031
4,5,76,punt,3,0.025771387794520706
4,5,77,punt,3,-0.1544262464247787
4,5,78,punt,3,0.14546242639930412
4,5,79,punt,3,-0.23470095050288364
4,5,80,punt,3,-0.30843353865202516
4,5,81,punt,3,-0.3106096867704764
4,5,82,punt,3,-0.31287849132786505
4,5,83,pass,1,-3.2939668039325625
4,5,84,punt,3,-0.3938890281909456
4,5,85,punt,3,-0.1997198739102007
4,5,86,punt,3,0.4437888756677109
4,5,87,pass,1,0.2879247021046467
4,5,88,punt,3,-0.5044307760428637
4,5,89,punt,3,-0.9629058063146658
4,5,90,punt,3,-0.06739535217639059
4,5,91,punt,3,-0.879530104319565
4,5,92,punt,3,-0.5394321552012116
4,5,93,punt,3,-0.1648266200791113
4,5,94,punt,3,-0.09483605546281774
4,6,1,pass,1,-2.8524158150539733
4,6,6,field_goal,2,0.057627501076423684
4,6,7,pass,1,4.248276737343986
4,6,8,field_goal,2,0.08768296617285566
4,6,9,field_goal,2,0.09691708105236585
4,6,10,field_goal,2,0.11499782835537366
4,6,11,field_goal,2,-0.17086703401707595
4,6,12,pass,1,3.6548374754784163
4,6,13,field_goal,2,0.1878759782223506
4,6,14,field_goal,2,0.20889436024579108
4,6,15,field_goal,2,0.010559832385589281
4,6,16,field_goal,2,0.27686935556151926
4,6,17,pass,1,2.3810849458677694
4,6,18,pass,1,2.4771172424952965
4,6,19,pass,1,2.7471345509402454
4,6,20,field_goal,2,0.28981198131753727
4,6,21,field_goal,2,-0.3150939815438754
4,6,22,field_goal,2,-1.424161222227403
4,6,23,field_goal,2,-0.1256065130941264
4,6,24,field_goal,2,-0.1652274088217612
4,6,25,field_goal,2,-0.04006753462546146
4,6,26,field_goal,2,-0.09997538922974064
4,6,27,pass,1,2.4959054800565355
4,6,28,pass,1,2.1499035088927485
4,6,29,run,0,0.41608453304797877
4,6,30,field_goal,2,-0.05517780639014871
4,6,31,field_goal,2,0.9105152017412178
4,6,32,pass,1,-0.9892651162808761
4,6,33,field_goal,2,0.9646082894300005
4,6,34,field_goal,2,0.2874225091759837
4,6,35,field_goal,2,1.4108441184067602
4,6,36,field_goal,2,0.1673301041434547
4,6,37,field_goal,2,0.41614961111223486
4,6,38,pass,1,2.9716569464537317
4,6,39,run,0,3.681441574008204
4,6,40,pass,1,0.18937052270242324
4,6,41,pass,1,1.5835980269184802
4,6,42,pass,1,1.4735514118025699
4,6,43,punt,3,-0.3606889639407969
4,6,44,pass,1,1.2808966353477444
4,6,45,pass,1,2.2825459763407707
4,6,46,punt,3,-0.23689181716797653
4,6,47,pass,1,-0.06310354686135833
4,6,48,pass,1,5.526503276370931
4,6,49,punt,3,-0.29626269356231205
4,6,50,run,0,3.7156088423216715
4,6,51,pass,1,3.314017850207165
4,6,52,punt,3,0.19082505263698593
4,6,53,pass,1,1.8312357880058698
4,6,54,punt,3,-0.27590982550464105
4,6,55,pass,1,0.5540906479873229
4,6,56,punt,3,-0.07018039468228102
4,6,57,punt,3,-0.026909908691707694
4,6,58,punt,3,0.24799270287009056
4,6,59,punt,3,-0.12437281606718895
4,6,60,punt,3,-0.010495258536299401
4,6,61,punt,3,-0.3015125355205351
4,6,62,punt,3,-0.08611549760892309
4,6,63,punt,3,0.29043078936326017
4,6,64,punt,3,-0.28810092467756476
4,6,65,punt,3,0.08607685596216468
4,6,66,pass,1,2.5407744099211413
4,6,67,pass,1,-0.1112186349928379
4,6,68,pass,1,1.8806971631129272
4,6,69,pass,1,2.2335614208714105
4,6,70,punt,3,0.058414842079704106
4,6,71,run,0,2.9418149893172085
4,6,72,punt,3,-0.6872951620898675
4,6,73,run,0,2.77252423306345
4,6,74,pass,1,3.0356325851171277
4,6,75,punt,3,-0.3728493311315436
4,6,76,punt,3,0.34545520981399536
4,6,77,punt,3,-0.11203568090318833
4,6,78,punt,3,-0.41392004590439185
4,6,79,punt,3,-0.7194098205331507
4,6,80,pass,1,2.1565444081788883
4,6,81,punt,3,-0.2770791791845113
4,6,82,punt,3,-0.327285285468679
4,6,83,punt,3,0.16330119347964814
4,6,84,punt,3,-0.10154476376353865
4,6,85,punt,3,-0.11816754855681211
4,6,86,punt,3,0.17039391303730483
4,6,87,punt,3,-0.5591146905873237
4,6,88,punt,3,-0.4159408314250565
4,6,89,punt,3,-0.5608021474423973
4,6,90,punt,3,-0.4696200979524292
4,6,91,punt,3,-1.3188513217901345
4,6,92,punt,3,0.11436697587810658
4,6,93,punt,3,1.166906291638346
4,6,94,pass,1,0.1910801948106382
4,6,95,punt,3,-0.5082604436223239
4,7,7,pass,1,1.6090777630779485
4,7,8,pass,1,0.6812672749219928
4,7,9,field_goal,2,0.09608591064232219
4,7,10,field_goal,2,0.12002632396964584
4,7,11,field_goal,2,-0.11561183319147063
4,7,12,field_goal,2,0.174429333843238
4,7,13,pass,1,0.8239560020010686
4,7,14,field_goal,2,0.20894949645719096
4,7,15,field_goal,2,0.2464269237288554
4,7,16,field_goal,2,-0.17151897933498927
4,7,17,field_goal,2,0.3413389255597287
4,7,18,field_goal,2,-0.48967247859419366
4,7,19,field_goal,2,-0.10350261622406684
4,7,20,field_goal,2,-0.0060943318071668695
4,7,21,field_goal,2,0.5645847719622794
4,7,22,pass,1,2.7948801330057904
4,7,23,field_goal,2,-0.40952226154716476
4,7,24,pass,1,2.6515711367246695
4,7,25,field_goal,2,0.09382731451060677
4,7,26,pass,1,2.9699635789729655
4,7,27,field_goal,2,0.19129844214742245
4,7,28,field_goal,2,0.7228891777714619
4,7,29,field_goal,2,0.3951565579693937
4,7,30,field_goal,2,0.13398754045002642
4,7,31,field_goal,2,0.03533982701942744
4,7,32,field_goal,2,-0.2845633721115902
4,7,33,pass,1,-0.8716713507116461
4,7,34,run,0,3.1848436771542765
4,7,35,pass,1,2.3512965060460074
4,7,36,pass,1,-0.47861773935922736
4,7,37,pass,1,3.553236870560795
4,7,38,field_goal,2,-0.10424267553393962
4,7,39,pass,1,5.011157615575939
4,7,40,run,0,3.6920885861618444
4,7,41,pass,1,2.6015988647898967
4,7,42,pass,1,4.4232678118472295
4,7,43,punt,3,-0.39016403413843365
4,7,44,punt,3,-0.3010099409875693
4,7,45,run,0,3.519496008520946
4,7,46,pass,1,4.490723728435114
4,7,47,punt,3,-0.06970788274026879
4,7,48,pass,1,2.7388230873038992
4,7,49,pass,1,1.8619976586185405
4,7,50,pass,1,3.9263310750829987
4,7,51,punt,3,0.364143197733938
4,7,52,punt,3,-0.08242458990398088
4,7,53,pass,1,4.0306980279274285
4,7,54,pass,1,3.6039333576336503
4,7,55,punt,3,-0.14722881236876778
4,7,56,punt,3,0.014719955867067694
4,7,57,punt,3,0.08125793504586909
4,7,58,punt,3,0.09308010469248984
4,7,59,pass,1,2.8866313094816483
4,7,60,punt,3,-0.2718817031321426
4,7,61,punt,3,-0.009289700748576313
4,7,62,punt,3,-0.08842627643607556
4,7,63,punt,3,0.07952936938426527
4,7,64,punt,3,-0.03601755350417296
4,7,65,punt,3,-0.2048611067751024
4,7,66,punt,3,0.05464203624287622
4,7,67,punt,3,0.0632613020069483
4,7,68,punt,3,-0.23010120306862522
4,7,69,pass,1,2.38568981946446
4,7,70,punt,3,0.15038075907663867
4,7,71,punt,3,0.13855085459848243
4,7,72,run,0,3.4814603908453137
4,7,73,punt,3,-0.16583544541465337
4,7,74,punt,3,0.27452082052228155
4,7,75,punt,3,-0.038882755616214126
4,7,76,punt,3,0.3851275451227347
4,7,77,punt,3,0.4637847949565826
4,7,78,punt,3,-0.18962943209335212
4,7,79,punt,3,0.3211591487925034
4,7,80,punt,3,-0.17565762658341555
4,7,81,punt,3,-0.019873042746136584
4,7,82,punt,3,-0.10486082172825592
4,7,83,punt,3,-0.005483581480802968
4,7,84,punt,3,-0.5540457808412611
4,7,85,punt,3,-0.6879323781883744
4,7,86,punt,3,-0.729378851610818
4,7,87,punt,3,-0.8130112283397466
4,7,88,punt,3,-0.3778501228953246
4,7,89,punt,3,-0.9390561629552394
4,7,90,punt,3,-0.4917232216801494
4,7,91,punt,3,0.4747331671533175
4,7,92,punt,3,-1.2201917275087908
4,7,93,punt,3,0.2786720038857311
4,7,94,punt,3,-0.35379170457599685
4,7,95,punt,3,-0.5844218745187391
4,7,96,punt,3,-1.2178733986336738
4,8,8,pass,1,1.1537675815052353
4,8,9,field_goal,2,0.09688675347106074
4,8,10,field_goal,2,0.11885164870470452
4,8,11,field_goal,2,-0.27564967382778227
4,8,12,field_goal,2,0.16997254936927453
4,8,13,field_goal,2,-0.38665802182050124
4,8,14,field_goal,2,0.2022838043009968
4,8,15,field_goal,2,0.24854135689560825
4,8,16,field_goal,2,0.2736458566811691
4,8,17,field_goal,2,-0.16472037471101064
4,8,18,field_goal,2,0.38603048274330737
4,8,19,field_goal,2,0.4705064397294796
4,8,20,field_goal,2,0.20852959170735982
4,8,21,field_goal,2,-0.02279759770523267
4,8,22,field_goal,2,-0.08819602460355118
4,8,23,field_goal,2,-1.0402101431408173
4,8,24,pass,1,3.02022705230047
4,8,25,field_goal,2,0.003428498036260826
4,8,26,field_goal,2,0.2153008344299341
4,8,27,field_goal,2,0.7997169659155422
4,8,28,field_goal,2,0.06813335048309861
4,8,29,field_goal,2,-0.16038948217635235
4,8,30,pass,1,-0.03544678364414722
4,8,31,field_goal,2,0.6258822644598614
4,8,32,field_goal,2,0.15397533877753294
4,8,33,field_goal,2,0.43135542809017857
4,8,34,pass,1,1.6993967508315109
4,8,35,field_goal,2,0.7480156161710755
4,8,36,pass,1,-0.11739608228284229
4,8,37,field_goal,2,0.7572586258084748
4,8,38,field_goal,2,0.6719261213580814
4,8,39,punt,3,-0.5044965792136887
4,8,40,pass,1,-0.1904781754516685
4,8,41,pass,1,2.4003828911227174
4,8,42,pass,1,4.9305786734912544
4,8,43,pass,1,3.250994010246359
4,8,44,pass,1,0.1037065038220304
4,8,45,pass,1,4.570374214439653
4,8,46,pass,1,2.3371847391535994
4,8,47,pass,1,0.9395127469324507
4,8,48,punt,3,0.007964061526581611
4,8,49,run,0,3.5453777126967907
4,8,50,punt,3,-0.4351745297317393
4,8,51,punt,3,-0.10952576473081374
4,8,52,punt,3,-0.14348900332281897
4,8,53,punt,3,-0.03064671933922606
4,8,54,punt,3,0.030430520173265703
4,8,55,pass,1,2.7442208266584203
4,8,56,punt,3,0.04687753599137068
4,8,57,punt,3,-0.08590955498135264
4,8,58,punt,3,0.016052778242737986
4,8,59,run,0,3.4918779206927866
4,8,60,pass,1,0.267409507650882
4,8,61,punt,3,0.16812908081596512
4,8,62,punt,3,0.07759649353408207
4,8,63,punt,3,-0.19509776890562433
4,8,64,punt,3,0.06077688671542674
4,8,65,run,0,4.786891998723149
4,8,66,pass,1,3.0181780520942993
4,8,67,punt,3,0.2945475186958598
4,8,68,pass,1,1.81925930082798
4,8,69,punt,3,-0.09240618927552453
4,8,70,punt,3,-0.2804820920198948
4,8,71,punt,3,0.4225857160781743
4,8,72,punt,3,-0.476094271754846
4,8,73,punt,3,-0.01341934769335627
4,8,74,run,0,4.528496287064627
4,8,75,pass,1,3.527395854878705
4,8,76,punt,3,-0.6857136478240136
4,8,77,punt,3,4.4669717317447066e-4
4,8,78,pass,1,3.9428100150544196
4,8,79,punt,3,0.20818063556881883
4,8,80,punt,3,0.20582127423646532
4,8,81,punt,3,-0.30919987883438205
4,8,82,punt,3,-0.20366594317019918
4,8,83,punt,3,-0.25586984809488056
4,8,84,punt,3,0.21463083222624846
4,8,85,punt,3,-0.3575588279985823
4,8,86,punt,3,0.576217680471018
4,8,87,punt,3,0.06967492898305258
4,8,88,punt,3,0.10804413898482118
4,8,89,punt,3,-0.8068404032216807
4,8,90,punt,3,-0.7571076376868101
4,8,91,punt,3,0.1679437825223431
4,8,92,punt,3,1.9501621921081096
4,8,93,punt,3,-0.17437902430538088
4,8,94,punt,3,-0.5718120311066741
4,8,95,punt,3,-0.5322720158845187
4,8,96,punt,3,-0.48127710899072035
4,8,97,run,0,2.142544287373312
4,9,9,pass,1,0.20902418608893605
4,9,10,field_goal,2,0.114139618795082
4,9,11,field_goal,2,0.14362448758536409
4,9,12,field_goal,2,-0.078808024028519
4,9,13,field_goal,2,0.1639715952732034
4,9,14,field_goal,2,-0.7851523111276191
4,9,15,field_goal,2,0.25709768937293187
4,9,16,pass,1,3.28061866707867
4,9,17,pass,1,3.699638266232796
4,9,18,pass,1,3.1408879128284752
4,9,19,field_goal,2,0.45097411005206556
4,9,20,field_goal,2,-0.39833892004496346
4,9,21,field_goal,2,0.5673060478069716
4,9,22,field_goal,2,0.25071474647267666
4,9,23,field_goal,2,-0.1944533320844853
4,9,24,field_goal,2,0.715841738327727
4,9,25,field_goal,2,0.4174327879998231
4,9,26,field_goal,2,0.2422903701613457
4,9,27,field_goal,2,1.0672417341182423
4,9,28,field_goal,2,0.25044839776226885
4,9,29,pass,1,0.39745770054287277
4,9,30,field_goal,2,-0.20315793210402752
4,9,31,field_goal,2,-0.873719319628112
4,9,32,field_goal,2,0.5245044054009279
4,9,33,field_goal,2,1.1613554925969167
4,9,34,field_goal,2,0.14454228231084482
4,9,35,pass,1,2.8384031785535626
4,9,36,field_goal,2,1.0729328706756405
4,9,37,punt,3,-0.5065844125114382
4,9,38,field_goal,2,-0.2792316364618579
4,9,39,field_goal,2,0.3392101393238339
4,9,40,punt,3,-0.6435730533121387
4,9,41,pass,1,3.6062226651702076
4,9,42,field_goal,2,3.114044806442604
4,9,43,punt,3,-0.40111200101091526
4,9,44,punt,3,-0.544101445004344
4,9,45,punt,3,-0.15233072714181617
4,9,46,punt,3,-0.2584051423036726
4,9,47,punt,3,-0.22434097966179248
4,9,48,punt,3,-0.1857315271772677
4,9,49,run,0,3.7154468630906194
4,9,50,punt,3,-0.1768004099333969
4,9,51,pass,1,0.7002633380761836
4,9,52,punt,3,-0.1206507324490563
4,9,53,punt,3,-0.5917054383433424
4,9,54,pass,1,1.82859659724636
4,9,55,punt,3,0.059681415754871896
4,9,56,punt,3,0.32534180849740685
4,9,57,punt,3,0.21040033161818214
4,9,58,punt,3,0.18117328301013913
4,9,59,punt,3,-0.07032890438669075
4,9,60,pass,1,4.609188912669197
4,9,61,punt,3,1.1891526763851288
4,9,62,pass,1,0.21670659945812076
4,9,63,pass,1,2.6243591676466167
4,9,64,punt,3,-0.2813481037854217
4,9,65,pass,1,-0.007352538930717856
4,9,66,punt,3,-0.19701081826739636
4,9,67,punt,3,0.5490993674029596
4,9,68,punt,3,-0.4090905056800693
4,9,69,punt,3,0.07736782445239702
4,9,70,punt,3,-0.25446947504436446
4,9,71,punt,3,0.10360343817155811
4,9,72,punt,3,0.23895940281051614
4,9,73,pass,1,0.08054347924189642
4,9,74,pass,1,-0.08841185799489419
4,9,75,punt,3,-0.038539375075035645
4,9,76,punt,3,0.40856762370094657
4,9,77,punt,3,0.07147445272338314
4,9,78,punt,3,-0.18884370604064316
4,9,79,punt,3,0.00794834086396306
4,9,80,punt,3,0.3762548093257162
4,9,81,punt,3,-0.33067038329318166
4,9,82,punt,3,-0.6724354132145112
4,9,83,punt,3,-0.08099374443797082
4,9,84,punt,3,1.2076955510652625
4,9,85,punt,3,-0.6817269055987708
4,9,86,pass,1,3.285796766926069
4,9,87,punt,3,-0.46374700420225656
4,9,88,punt,3,-0.1220266972668469
4,9,89,punt,3,0.3120376295846654
4,9,90,punt,3,-0.36677823789484265
4,9,91,punt,3,-0.045364415796939284
4,9,92,punt,3,0.13041081407573074
4,9,93,punt,3,0.45415705878986046
4,9,94,punt,3,0.14856930280802771
4,9,95,punt,3,0.9181401790119708
4,9,96,punt,3,-0.46340408022903523
4,9,97,punt,3,-0.09127704498823733
4,9,98,punt,3,-0.30767886142712086
4,10,10,field_goal,2,-0.044662679516871744
4,10,11,field_goal,2,-0.3414914707496134
4,10,12,pass,1,3.794074104720494
4,10,13,field_goal,2,0.17828681671959043
4,10,14,field_goal,2,0.20362082174592833
4,10,15,field_goal,2,0.07730094563251377
4,10,16,field_goal,2,-0.20194024641543482
4,10,17,field_goal,2,0.32686186752215296
4,10,18,field_goal,2,-0.5959277014409343
4,10,19,field_goal,2,-0.42397869327712207
4,10,20,field_goal,2,-0.38809418058304535
4,10,21,run,0,2.410975543782115
4,10,22,field_goal,2,0.6096204473732394
4,10,23,field_goal,2,0.045055348169657734
4,10,24,pass,1,-0.38201739225769415
4,10,25,pass,1,0.008827181765809655
4,10,26,field_goal,2,0.9171429140549078
4,10,27,field_goal,2,-0.4666631722501207
4,10,28,pass,1,1.079507127215038
4,10,29,field_goal,2,-0.594759102282253
4,10,30,field_goal,2,-0.6373326867059523
4,10,31,run,0,0.5948104064736981
4,10,32,field_goal,2,1.0661086769668857
4,10,33,pass,1,-0.272055069624912
4,10,34,field_goal,2,1.238051788472931
4,10,35,field_goal,2,-0.2339266774308097
4,10,36,field_goal,2,-0.23487162602755862
4,10,37,field_goal,2,0.18313243475557994
4,10,38,pass,1,4.706499484716915
4,10,39,field_goal,2,-0.2546934319091858
4,10,40,field_goal,2,0.7538028079527828
4,10,41,punt,3,-0.3298984659262575
4,10,42,run,0,-0.34565570048289374
4,10,43,pass,1,1.0737007156130858
4,10,44,punt,3,-0.31280692672589794
4,10,45,punt,3,-0.2808584580925526
4,10,46,pass,1,1.5524872171614938
4,10,47,pass,1,4.669663810229395
4,10,48,run,0,2.3526285487459973
4,10,49,punt,3,-0.4061000154828294
4,10,50,punt,3,0.0017626023353924053
4,10,51,pass,1,3.9611456049315166
4,10,52,punt,3,-0.04811747456103779
4,10,53,pass,1,0.5099982211831957
4,10,54,punt,3,0.11319261110879271
4,10,55,punt,3,0.21625844329221025
4,10,56,punt,3,-0.043323868019797374
4,10,57,punt,3,0.11001190503399508
4,10,58,punt,3,0.047142144593332574
4,10,59,run,0,0.8792934482044075
4,10,60,pass,1,0.48730862778029405
4,10,61,run,0,3.046471863926854
4,10,62,pass,1,3.7274769773939624
4,10,63,punt,3,0.023305591486860067
4,10,64,pass,1,0.6790802690738929
4,10,65,punt,3,0.18619259904645494
4,10,66,punt,3,0.1392130060121417
4,10,67,punt,3,-0.12330122030938843
4,10,68,punt,3,0.23789963082791388
4,10,69,pass,1,3.7504661392304115
4,10,70,punt,3,0.1410951190151867
4,10,71,punt,3,-0.18489930110323866
4,10,72,punt,3,-0.08265568851941049
4,10,73,punt,3,0.14083008230331223
4,10,74,punt,3,-0.10219833911729176
4,10,75,punt,3,0.07996347614090686
4,10,76,punt,3,0.29373998362072073
4,10,77,punt,3,0.10582000574342806
4,10,78,punt,3,-0.012022054692109367
4,10,79,punt,3,0.0031698238259802447
4,10,80,punt,3,-0.19059367244456857
4,10,81,pass,1,1.7213543470716104
4,10,82,punt,3,0.002529031148047327
4,10,83,pass,1,2.4901949879713356
4,10,84,punt,3,0.03175347528039391
4,10,85,punt,3,-0.0159238409027099
4,10,86,punt,3,-0.4613873708941456
4,10,87,punt,3,0.2943204602925107
4,10,88,punt,3,-0.05396601305498433
4,10,89,punt,3,-0.1890864376133929
4,10,90,punt,3,0.00845452427812337
4,10,91,punt,3,-0.5387712830561213
4,10,93,punt,3,-0.5983331022185406
4,10,94,punt,3,0.13953461647033694
4,10,95,punt,3,-0.925640548201045
4,10,96,pass,1,3.305743262229953
4,10,97,punt,3,-1.1405028996717494
4,10,98,punt,3,-1.0293583960738033
4,10,99,punt,3,0.5054331436986104
4,11,11,field_goal,2,0.1320673688934404
4,11,12,field_goal,2,0.15741394540843526
4,11,13,field_goal,2,0.18919004120911076
4,11,14,field_goal,2,0.20573707922136492
4,11,15,field_goal,2,0.24886536330468978
4,11,16,field_goal,2,-0.8192742424749124
4,11,17,field_goal,2,0.3418516532704601
4,11,18,field_goal,2,0.3786772470749476
4,11,19,field_goal,2,0.42907483014706715
4,11,20,field_goal,2,0.5042162080835461
4,11,21,field_goal,2,0.21882499897788873
4,11,22,field_goal,2,-0.16994262537129584
4,11,23,field_goal,2,-1.4972001905238395
4,11,24,field_goal,2,-0.7960007388172976
4,11,25,field_goal,2,-0.5957626188376095
4,11,26,field_goal,2,0.8972571236563176
4,11,27,field_goal,2,-0.7100666324698057
4,11,28,field_goal,2,0.24764804390510092
4,11,29,field_goal,2,-0.7493281788247109
4,11,30,field_goal,2,1.2830744070596236
4,11,31,field_goal,2,-0.31894667168394825
4,11,32,field_goal,2,0.7153350541524687
4,11,33,field_goal,2,1.84277020799088
4,11,34,field_goal,2,-0.840260616250939
4,11,35,field_goal,2,-0.25958921068370716
4,11,36,punt,3,-0.5557749922154471
4,11,37,pass,1,0.9124221193487756
4,11,38,punt,3,-0.7889420901580403
4,11,39,pass,1,4.863556316588074
4,11,40,punt,3,-0.2129044692652921
4,11,41,punt,3,-0.375400020298548
4,11,42,punt,3,-0.08049281224763641
4,11,43,punt,3,-0.281562264659442
4,11,44,field_goal,2,1.5014587763484686
4,11,45,punt,3,-0.10215117367333733
4,11,46,punt,3,0.05731241467583459
4,11,47,punt,3,-0.04812314879382029
4,11,48,punt,3,-0.01839355273275738
4,11,49,pass,1,6.699427500599995
4,11,50,punt,3,-0.02808770018496684
4,11,51,punt,3,0.11558689187090337
4,11,52,punt,3,-0.20015565716047684
4,11,53,punt,3,-0.338535089395009
4,11,54,punt,3,0.16068260351312347
4,11,55,punt,3,-0.35902390183441135
4,11,56,punt,3,-0.16592517565004528
4,11,57,punt,3,-0.07258938699184606
4,11,58,punt,3,-0.015844757988816127
4,11,59,punt,3,-0.1597619640748375
4,11,60,pass,1,4.137138625665102
4,11,61,punt,3,0.1392981049887437
4,11,62,punt,3,-0.04392311486541686
4,11,63,punt,3,0.5005228848789226
4,11,64,punt,3,0.002951367692245784
4,11,65,punt,3,0.1777050106383799
4,11,66,punt,3,0.19914607370931967
4,11,67,punt,3,0.0905728325014934
4,11,68,punt,3,-0.26726503296231385
4,11,69,punt,3,0.01103468141001131
4,11,70,pass,1,3.3065658900886774
4,11,71,punt,3,0.006318312342045829
4,11,72,punt,3,0.39268086839001626
4,11,73,punt,3,0.5049897468157319
4,11,74,punt,3,-0.3084432604722679
4,11,75,punt,3,0.2654876950352142
4,11,76,pass,1,0.33258130416506915
4,11,77,pass,1,0.023585473390994594
4,11,78,punt,3,1.0261792209283966
4,11,79,punt,3,0.22045423644594841
4,11,80,punt,3,0.28639589666854587
4,11,81,punt,3,0.16430142585159047
4,11,82,punt,3,-0.2582641379267443
4,11,83,punt,3,-0.025571174058131828
4,11,84,punt,3,-0.00795010486617682
4,11,85,punt,3,-0.18173270269762726
4,11,86,punt,3,0.44037758314516395
4,11,87,punt,3,-0.6456968483980745
4,11,88,punt,3,-0.2919609358650632
4,11,89,punt,3,0.30197035300079733
4,11,90,punt,3,-0.1854899524810857
4,11,91,punt,3,0.1418533629970625
4,11,92,punt,3,-0.5691910106455907
4,11,93,punt,3,0.15931850004320341
4,11,94,punt,3,-0.8980488201486878
4,11,95,punt,3,0.10227987135294825
4,11,96,punt,3,-0.1459624400828034
4,11,97,punt,3,0.2307418582495302
4,11,98,punt,3,0.2849290941376239
4,11,99,punt,3,-1.2407203825190662
4,12,12,field_goal,2,0.15955970557120347
4,12,13,field_goal,2,0.1787453777368376
4,12,14,field_goal,2,0.21305466106162677
4,12,15,field_goal,2,0.26389530233928193
4,12,16,field_goal,2,-0.8350062530928326
4,12,17,field_goal,2,0.33282271728716994
4,12,19,field_goal,2,0.013714620595630703
4,12,20,field_goal,2,-1.0214283713052459
