Down,Distance,Yardline,EP
2,9,86,0.200537
2,10,88,0.0447727
1,2,81,1.1118
2,10,89,0.103882
2,4,83,0.918175
1,1,81,1.24187
2,7,87,0.72147
2,2,82,1.09888
1,7,84,1.03632
3,27,89,0
3,28,92,0
3,24,89,0
3,25,91,0
3,20,93,-2.25058
3,22,97,0
3,16,91,-2.01233
3,9,85,-0.667273
4,18,99,-2.9038
3,13,89,-1.25199
3,10,88,-1.0167
2,1,81,1.30736
3,8,88,-0.607083
3,5,85,-0.28536
3,2,82,0.476168
3,4,84,0.258535
1,3,89,0.893179
4,17,91,-2.67752
4,16,90,-2.81529
4,13,91,-2.4053
4,12,90,-2.83391
4,13,92,-2.33082
3,1,81,0.986209
4,11,99,-3.18604
4,2,82,-1.09357
4,1,81,-0.218478
1,19,80,0.294385
2,27,89,0
1,17,80,0.503754
2,23,87,0
1,15,80,0.872209
2,27,92,0
1,13,80,1.0863
2,17,88,-0.411998
3,27,93,0
1,7,80,1.1441
1,4,80,1.27476
2,17,93,-0.824862
2,7,84,0.660429
2,14,91,-0.449114
1,2,80,1.30913
2,9,87,0.260552
1,1,80,1.26613
2,2,81,1.05938
1,7,85,1.12028
3,27,88,0
3,26,89,0
3,28,91,0
3,25,90,0
3,18,88,-1.92825
3,16,88,-1.72837
3,20,92,-1.96886
3,10,82,-0.375582
3,16,90,-2.16356
3,18,93,-2.19811
3,9,84,-0.523102
3,9,86,-0.717518
3,11,88,-1.31436
3,10,87,-0.782169
2,1,80,1.32316
3,11,90,-1.46424
3,5,84,-0.200587
3,2,81,0.43658
3,4,83,0.533364
4,29,92,0
4,24,94,0
4,23,97,0
4,12,89,-2.93295
4,5,83,-1.83326
3,1,80,1.06355
4,11,92,-2.1858
4,2,81,-1.12566
4,5,84,-2.02382
4,1,80,-0.307128
2,30,89,0
1,19,79,0.569805
2,27,87,0
1,17,79,0.685727
2,23,85,0
2,24,87,0
1,15,79,1.1668
1,13,79,0.923508
2,16,85,-0.437707
2,17,86,-0.362382
3,30,94,0
1,9,79,1.18799
1,7,79,1.51435
2,15,87,-0.440653
2,14,87,-0.238501
2,16,89,-0.700193
2,13,87,-0.315287
2,14,88,-0.30591
2,10,84,0.1248
1,4,79,1.42531
2,9,84,0.467088
2,8,85,0.442828
2,15,92,-0.445588
1,1,79,1.5405
2,3,81,1.24187
2,4,82,1.04488
2,2,80,1.20104
3,34,93,0
3,24,83,0
1,7,86,1.02185
3,27,87,0
3,28,90,0
3,26,88,0
3,24,87,0
3,25,89,0
3,22,88,0
2,33,97,0
3,13,85,-0.842011
3,16,89,-1.49865
3,18,92,-2.25872
3,20,94,-1.94661
3,10,86,-0.868554
3,11,87,-1.35635
2,1,79,1.36971
3,8,86,-0.693438
3,5,83,-0.0189549
3,11,89,-1.69257
3,4,82,0.256354
3,2,80,0.726017
4,29,91,0
4,24,89,0
1,3,91,0.710945
4,28,94,0
4,17,89,-2.81341
1,3,86,1.10666
4,17,90,-2.73778
4,13,89,-2.80772
4,12,88,-2.7661
4,5,82,-2.18202
4,13,90,-2.80482
2,11,98,-0.925797
4,2,84,-1.23434
4,11,89,-2.89605
4,26,92,0
4,9,87,-2.33259
4,3,81,-0.809401
4,11,93,-2.93135
4,2,80,-0.826227
4,1,79,-0.221269
2,27,85,0
1,19,78,0.887626
2,28,87,0
1,17,78,0.511029
1,15,78,0.72574
1,13,78,1.10351
2,20,86,-0.799797
2,23,91,0
2,20,88,-0.768314
1,9,78,1.17127
2,17,87,-0.42495
1,7,78,1.52693
2,9,82,0.573107
2,10,83,0.317114
1,4,78,1.3846
2,7,82,0.799547
2,10,85,0.279135
2,8,84,0.700479
2,7,83,0.686241
2,10,86,0.0569626
1,1,78,1.48937
2,3,80,1.23699
2,2,79,1.1354
2,4,81,1.07206
3,34,92,0
3,28,87,0
1,7,87,0.975568
3,27,86,0
1,17,98,-0.311226
3,28,89,0
3,29,92,0
3,22,84,0
3,25,88,0
3,24,88,0
3,18,85,-1.73518
3,18,86,-1.71842
3,16,87,-1.60706
2,33,96,0
3,13,86,-0.732446
3,9,83,-0.835594
3,10,85,-0.501128
3,5,80,0.103952
3,4,80,0.30516
2,1,78,1.46714
3,4,81,0.813334
3,5,82,0.168598
3,8,85,-0.482708
3,2,79,0.602762
4,24,91,0
4,16,86,-2.48522
1,3,88,1.03719
4,28,95,0
4,17,88,-2.41652
4,16,88,-2.75445
4,16,89,-2.8333
1,12,88,0.695955
4,15,88,-2.77049
4,13,86,-2.41313
4,12,87,-2.62295
4,5,81,-2.04641
2,11,99,-0.701133
4,2,85,-1.22475
4,11,88,-2.82209
4,26,93,0
4,9,86,-2.4433
4,3,80,-0.805102
4,1,78,0.163826
2,33,90,0
1,19,77,0.615438
2,24,83,0
1,17,77,0.830495
1,15,77,1.3599
2,15,78,-0.0353687
1,13,77,1.26136
2,24,88,0
3,30,92,0
1,9,77,1.45543
2,15,83,-0.151617
2,17,85,-0.385999
2,15,84,-0.0477672
2,10,82,0.523826
1,4,77,1.45974
2,15,89,-0.639378
2,16,90,-0.97136
2,4,79,1.1263
1,1,77,1.47394
2,2,78,1.23328
2,4,80,1.13525
3,34,91,0
1,7,88,0.855862
3,27,85,0
3,22,95,0
3,29,87,0
1,17,99,-0.537078
3,28,88,0
3,25,86,0
3,25,87,0
1,18,98,-0.277629
3,21,86,0
3,20,85,-1.75627
3,18,87,-1.90454
3,20,89,-1.80398
3,16,85,-1.62174
3,18,90,-2.10986
3,15,88,-1.55972
3,10,84,-0.926591
2,1,77,1.53575
3,2,78,0.739474
3,5,81,0.15405
4,18,87,-2.34349
4,5,79,-1.88642
4,13,88,-2.85029
4,5,80,-1.61161
4,3,79,-1.06859
4,11,87,-2.5036
4,2,78,-0.183663
4,26,94,0
4,9,85,-2.86866
4,1,77,-0.0756513
2,30,86,0
1,19,76,1.00358
1,17,76,0.777556
1,15,76,0.778942
2,20,81,-0.447098
1,13,76,0.987407
3,30,93,0
1,9,76,1.23936
2,17,84,-0.266937
2,16,83,-0.406018
2,13,84,0.0365724
1,4,76,1.29
1,14,82,0.676459
2,8,80,0.536468
2,9,83,0.432148
1,1,76,1.39432
2,2,77,1.42062
2,8,83,0.432094
3,22,94,0
3,29,86,0
1,7,89,0.816226
3,27,84,0
3,24,86,0
3,18,83,-1.34812
3,22,92,0
3,16,86,-1.56417
3,18,89,-2.08735
2,4,76,1.14749
3,9,81,-0.283792
3,10,83,-0.79068
3,9,82,-0.593302
3,6,79,0.252909
2,2,76,1.48058
3,4,78,0.463646
2,1,76,1.49066
3,11,86,-0.603153
3,4,79,0.516941
3,8,83,-0.485623
3,2,77,0.805447
4,24,90,0
1,3,90,1.04138
4,17,86,-2.3911
4,16,87,-2.74877
4,12,85,-2.7447
4,13,87,-2.91999
4,12,86,-2.41314
4,2,79,-1.10496
4,11,86,-2.4058
4,3,78,-0.920973
4,26,95,0
4,9,84,-2.45522
4,1,76,0.210536
2,22,85,0
2,25,80,0
2,30,85,0
1,19,75,0.569627
2,29,85,0
1,17,75,0.665265
1,15,75,1.09693
2,23,84,0
2,17,78,-0.280975
1,13,75,0.950082
2,20,83,-0.455577
2,20,84,-0.601479
2,20,85,-0.521583
3,30,90,0
1,9,75,1.15828
2,17,83,-0.352253
2,16,84,-0.335402
2,14,82,0.198375
2,14,83,0.0463789
1,4,75,1.54706
2,7,78,0.704662
2,8,91,0.174511
1,14,87,0.64551
2,6,77,1.05936
2,14,85,0.188494
2,14,86,-0.065563
2,7,80,0.83499
1,1,75,1.55192
1,14,80,0.742063
2,8,82,0.516644
2,4,78,1.0013
3,34,89,0
3,22,93,0
3,29,85,0
1,7,90,0.698556
3,27,83,0
3,26,84,0
3,25,85,0
3,29,94,0
3,22,86,0
3,13,82,-0.739437
3,13,83,-0.847784
3,13,84,-0.739527
2,1,75,1.52549
3,8,82,-0.50664
3,17,86,-1.8706
3,3,77,0.660421
3,5,79,-0.0843983
3,11,85,-0.979561
3,2,76,0.849813
4,31,86,0
4,24,88,0
4,18,86,-2.4689
4,16,85,-2.68277
1,12,75,1.03987
4,15,85,-2.67446
4,5,77,-1.08781
4,5,78,-1.95018
4,3,77,-1.1026
4,1,75,-0.0323962
1,19,74,0.575856
1,17,74,0.867564
2,27,84,0
2,24,82,0
1,15,74,0.822983
2,27,86,0
2,20,80,-0.322527
2,24,84,0
1,13,74,1.48234
4,15,86,-2.63386
1,12,74,1.20508
2,16,79,-0.109556
3,30,91,0
1,9,74,1.42492
2,16,82,-0.355277
2,15,82,-0.292722
2,13,82,0.213699
1,4,74,1.69579
2,15,85,-0.668036
2,13,83,0.00731497
4,3,96,-1.31652
2,16,87,-0.585054
2,10,81,0.734882
2,9,81,0.530565
2,7,79,0.89061
1,1,74,1.69481
1,14,81,1.20158
2,8,81,0.495958
2,8,93,-0.0580745
1,14,85,0.88694
2,6,79,0.904309
2,4,77,1.14139
2,2,75,1.43505
3,34,88,0
1,7,91,0.8777
3,27,82,0
3,26,83,0
3,25,84,0
3,24,84,0
3,20,82,-1.75949
3,29,93,0
3,22,85,0
3,20,86,-1.9598
3,16,83,-1.69309
3,16,84,-1.4895
3,10,80,-0.652839
4,4,91,-1.66609
3,9,79,-0.402015
3,10,81,-0.384546
3,8,79,-0.333276
3,9,80,-0.279061
2,2,74,1.40984
3,6,78,-0.0729121
3,11,84,-0.861595
3,5,78,0.226813
3,8,81,-0.0728993
3,4,77,0.594631
3,2,75,0.955076
1,3,93,0.775524
4,17,87,-2.79185
4,28,88,0
4,24,87,0
4,21,85,0
1,3,92,0.789096
4,28,91,0
4,17,84,-2.66348
4,16,84,-2.71834
1,12,76,1.05914
4,15,84,-2.63248
4,12,83,-2.88394
4,12,84,-2.44487
4,13,85,-2.56903
4,11,90,-2.84626
4,2,75,-0.418982
4,3,76,-1.36402
4,1,74,0.450296
2,27,80,0
2,30,83,0
1,19,73,0.917774
2,27,82,0
1,17,73,1.17653
2,24,80,0
2,22,84,0
2,25,81,0
2,24,81,0
1,15,73,1.08168
2,20,78,-0.317436
1,13,73,1.27209
2,17,77,-0.168965
2,23,83,0
4,15,87,-2.79343
1,12,73,1.47153
2,16,77,-0.0881852
2,17,79,-0.208327
2,23,86,0
3,30,88,0
1,9,73,1.51887
2,17,82,-0.230793
2,13,81,0.168789
1,4,73,1.6043
2,8,92,0.0346779
1,14,86,0.530761
2,6,76,1.12176
1,1,73,1.91397
2,8,94,0.149805
1,14,84,0.448854
2,6,78,1.17589
3,34,87,0
3,22,91,0
3,29,83,0
1,7,92,0.639071
3,27,81,0
3,25,82,0
3,25,83,0
3,29,90,0
3,22,82,0
3,29,91,0
3,22,83,0
3,20,88,-2.17501
3,8,78,-0.184618
3,6,77,0.0523593
3,8,80,-0.254876
3,4,76,0.528948
3,5,77,0.25461
3,11,83,-1.00754
3,2,74,0.954227
3,17,84,-1.52713
3,3,75,0.873355
4,24,82,0
4,21,82,0
4,24,86,0
4,16,81,-2.67227
1,12,79,0.969514
4,15,81,-2.73789
4,18,85,-2.62799
4,13,83,-2.51075
4,12,82,-2.63346
4,5,76,-1.52123
4,8,79,-2.4555
4,13,84,-2.74651
4,3,75,-0.802767
4,11,91,-3.09289
4,2,74,-1.08803
4,1,73,0.403088
1,19,72,1.01681
1,17,72,1.11183
