Down,Distance,Yardline,EP
3,4,86,0.299489
4,16,86,-4.53747
1,12,74,1.16581
4,15,86,-4.38598
3,12,69,-0.343241
4,14,86,-4.0547
4,12,86,-3.96841
4,9,86,-3.9239
4,5,86,-2.86397
4,3,86,-1.76552
4,1,86,-0.492875
1,19,85,0.0377036
1,13,85,0.652229
4,15,43,-2.73749
1,12,85,0.780264
2,18,61,0.465411
1,18,71,0.989953
1,9,85,0.823511
4,10,42,-1.42118
1,8,85,0.880898
1,4,85,1.03097
3,15,53,-0.921477
4,7,86,-3.40515
2,20,85,-0.521583
2,15,85,-0.677918
2,13,85,-0.0396487
2,7,85,0.443663
2,8,51,1.84845
1,14,79,0.868536
2,6,85,0.583883
4,20,46,-2.58379
2,5,85,0.789323
2,2,85,0.865663
3,3,16,3.90288
3,17,61,-1.09258
3,19,85,-2.31004
4,7,54,-1.64884
3,15,85,-2.11423
4,3,96,-2.91616
2,16,87,-0.585054
3,13,85,-1.74155
3,9,85,-0.857459
3,14,66,-0.584052
3,6,85,-0.606224
3,4,85,0.248781
4,16,85,-4.10422
3,12,70,-0.586739
4,14,85,-4.22236
4,13,85,-4.28575
4,12,85,-4.10383
4,9,85,-3.72231
4,5,85,-3.473
4,3,85,-1.74067
4,1,85,-0.570621
1,19,84,0.222147
1,13,84,0.576166
4,15,44,-2.71371
1,12,84,0.653952
2,18,60,0.525928
1,18,68,0.785094
1,9,84,0.965314
4,10,43,-1.90279
1,8,84,0.96686
1,4,84,1.23606
2,15,84,-0.554782
2,13,84,-0.0832951
1,9,39,3.0881
2,18,51,0.561542
1,18,85,0.417947
2,7,49,2.35486
2,12,84,-0.156253
2,4,85,0.869326
2,8,84,0.218833
2,7,84,0.660429
1,14,78,0.86723
2,8,52,1.77353
2,6,84,0.673333
4,20,47,-2.44165
2,5,84,0.611516
2,8,85,0.442828
2,4,84,0.802024
3,3,17,3.38603
3,17,58,-0.935142
3,19,84,-2.3215
3,16,84,-1.4895
4,7,49,-0.722438
3,15,84,-2.12622
2,16,84,-0.335402
3,13,84,-1.588
3,14,67,-0.428448
3,6,84,-0.446645
3,4,84,0.238195
4,16,84,-4.30623
3,12,71,-0.959192
4,14,84,-3.84128
4,13,84,-4.22122
4,12,84,-3.86746
4,9,84,-3.52828
4,5,84,-2.91491
4,3,84,-1.86969
4,1,84,-0.494239
1,19,83,0.358736
2,7,55,1.76815
2,12,86,-0.110069
1,9,33,3.17644
2,18,49,1.07046
